Mod:Item:MetaData, Localized Name
tconstruct:cast:0, 大板铸模
tconstruct:cast:0, 十字柄铸模
tconstruct:cast:0, 弓臂铸模
tconstruct:cast:0, 锤头铸模
tconstruct:cast:0, 磨制工具铸模
tconstruct:cast_custom:0, 锭铸模
tconstruct:cast_custom:1, 粒铸模
tconstruct:cast_custom:2, 宝石铸模
tconstruct:cast_custom:3, 板铸模
tconstruct:cast_custom:4, 齿轮铸模
tconstruct:clay_cast:0, item.tconstruct.clay_cast.blank
tconstruct:clay_cast:0, 牌板粘土铸模
tconstruct:clay_cast:0, 宽护手粘土铸模
tconstruct:clay_cast:0, 坚韧绑定结粘土铸模
tconstruct:clay_cast:0, 铲头粘土铸模
tconstruct:clay_cast:0, 坚韧手柄粘土铸模
tconstruct:clay_cast:0, 剑刃粘土铸模
tconstruct:clay_cast:0, 镐头粘土铸模
tconstruct:clay_cast:0, 箭头粘土铸模
tconstruct:clay_cast:0, 斧刃粘土铸模
tconstruct:clay_cast:0, 盘粘土铸模
tconstruct:clay_cast:0, 镰刀头模具粘土铸模
tconstruct:clay_cast:0, 碎片粘土铸模
tconstruct:clay_cast:0, 园艺镰头粘土铸模
tconstruct:clay_cast:0, 宽斧刃粘土铸模
tconstruct:clay_cast:0, 绑定结粘土铸模
tconstruct:clay_cast:0, 宽剑刃粘土铸模
tconstruct:clay_cast:0, 弓弦粘土铸模
tconstruct:clay_cast:0, 护手粘土铸模
tconstruct:clay_cast:0, 开掘铲头粘土铸模
tconstruct:clay_cast:0, 刀刃粘土铸模
tconstruct:clay_cast:0, 手柄粘土铸模
tconstruct:clay_cast:0, 大板粘土铸模
tconstruct:clay_cast:0, 十字柄粘土铸模
tconstruct:clay_cast:0, 弓臂粘土铸模
tconstruct:clay_cast:0, 锤头粘土铸模
tconstruct:clay_cast:0, 磨制工具粘土铸模
tconstruct:stone_torch:0, 石柄火把
tconstruct:stone_ladder:0, 石头楼梯
tconstruct:punji:0, 尖竹钉
tconstruct:rack:0, 物品架
tconstruct:rack:1, 晾干架
tconstruct:wood_rail:0, 木质轨道
tconstruct:wood_rail_trapdoor:0, 带活版门的木质轨道
tconstruct:slime_channel:0, 绿色史莱姆通道
tconstruct:slime_channel:1, 蓝色史莱姆通道
tconstruct:slime_channel:2, 紫色史莱姆通道
tconstruct:slime_channel:3, 凝血通道
tconstruct:slime_channel:4, 熔岩史莱姆通道
tconstruct:dried_clay:0, 干燥粘土
tconstruct:dried_clay:1, 干燥粘土砖
tconstruct:dried_clay_slab:0, 干燥粘土台阶
tconstruct:dried_clay_slab:1, 干燥粘土砖台阶
tconstruct:dried_clay_stairs:0, 干燥粘土楼梯
tconstruct:dried_brick_stairs:0, 干燥粘土砖楼梯
tconstruct:brownstone:0, 平滑褐岩块
tconstruct:brownstone:1, 粗质褐岩块
tconstruct:brownstone:2, 褐岩盖板石
tconstruct:brownstone:3, 褐岩石砖
tconstruct:brownstone:4, 裂纹褐岩石砖
tconstruct:brownstone:5, 平滑褐岩石砖
tconstruct:brownstone:6, 錾制褐岩石砖
tconstruct:brownstone:7, 褐岩铺路石
tconstruct:brownstone:8, 雕琢褐岩块
tconstruct:brownstone:9, 三角纹褐岩石砖
tconstruct:brownstone:10, 细纹褐岩石砖
tconstruct:brownstone:11, 褐岩瓷砖块
tconstruct:brownstone_slab:0, 平滑褐岩台阶
tconstruct:brownstone_slab:1, 粗质褐岩台阶
tconstruct:brownstone_slab:2, 褐岩盖板石台阶
tconstruct:brownstone_slab:3, 褐岩石砖台阶
tconstruct:brownstone_slab:4, 裂纹褐岩石砖台阶
tconstruct:brownstone_slab:5, 平滑褐岩石砖台阶
tconstruct:brownstone_slab:6, 錾制褐岩石砖台阶
tconstruct:brownstone_slab:7, 褐岩铺路石台阶
tconstruct:brownstone_slab2:0, 褐岩雕琢台阶
tconstruct:brownstone_slab2:1, 三角纹褐岩石砖台阶
tconstruct:brownstone_slab2:2, 细纹褐岩石砖台阶
tconstruct:brownstone_slab2:3, 褐岩瓷砖台阶
tconstruct:brownstone_stairs_smooth:0, 平滑褐岩楼梯
tconstruct:brownstone_stairs_rough:0, 粗质褐岩楼梯
tconstruct:brownstone_stairs_paver:0, 褐岩盖板石楼梯
tconstruct:brownstone_stairs_brick:0, 褐岩石砖楼梯
tconstruct:brownstone_stairs_brick_cracked:0, 裂纹褐岩石砖楼梯
tconstruct:brownstone_stairs_brick_fancy:0, 平滑褐岩石砖楼梯
tconstruct:brownstone_stairs_brick_square:0, 錾制褐岩石砖楼梯
tconstruct:brownstone_stairs_brick_triangle:0, 三角纹褐岩石砖楼梯
tconstruct:brownstone_stairs_brick_small:0, 细纹褐岩石砖楼梯
tconstruct:brownstone_stairs_road:0, 褐岩铺路石楼梯
tconstruct:brownstone_stairs_tile:0, 褐岩瓷砖楼梯
tconstruct:brownstone_stairs_creeper:0, 褐岩雕琢楼梯
tconstruct:slimesling, 史莱姆弹弓
tconstruct:slime_boots:0, 史莱姆靴子
tconstruct:slime_boots:1, 史莱姆靴子
tconstruct:slime_boots:2, 史莱姆靴子
tconstruct:slime_boots:3, 凝血靴子
tconstruct:slime_boots:4, 史莱姆靴子
tconstruct:piggybackpack, 肩托式背包
tconstruct:throwball:0, 荧光球
tconstruct:throwball:1, EFLN
tconstruct:stone_stick, 石棍
tconstruct:fancy_frame:0, 平滑展示框
tconstruct:fancy_frame:1, 铝黄铜展示框
tconstruct:fancy_frame:2, 钴制展示框
tconstruct:fancy_frame:3, 阿迪特展示框
tconstruct:fancy_frame:4, 玛玉灵展示框
tconstruct:fancy_frame:5, 金制展示框
tconstruct:fancy_frame:6, 通透展示框
tconstruct:moms_spaghetti, 妈妈做的意大利面
zerocore:debugtool, Debug Tool
bigreactors:ingotmetals:0, Yellorium Ingot
bigreactors:ingotmetals:1, Cyanite Ingot
bigreactors:ingotmetals:2, Graphite Bar
bigreactors:ingotmetals:3, Blutonium Ingot
bigreactors:ingotmetals:4, Ludicrite Ingot
bigreactors:ingotmetals:5, Steel Ingot
bigreactors:dustmetals:0, Yellorium Dust
bigreactors:dustmetals:1, Cyanite Dust
bigreactors:dustmetals:2, Graphite Dust
bigreactors:dustmetals:3, Blutonium Dust
bigreactors:dustmetals:4, Ludicrite Dust
bigreactors:dustmetals:5, Steel Dust
bigreactors:minerals:0, 硫酸铅矿晶体 (PbSO4)
bigreactors:minerals:1, 蓝锥矿晶体 (BaTiSi3O9)
bigreactors:reactorcasingcores:0, Reactor Casing Core (Legacy)
bigreactors:turbinehousingcores:0, Turbine Housing Core (Legacy)
bigreactors:wrench, 扳手
bigreactors:turbinecreativesteamgenerator:0, Turbine Creative Steam Generator (Legacy)
bigreactors:turbinerotorblade:0, Turbine Rotor Blade (Legacy)
bigreactors:brore:0, Yellorite Ore
bigreactors:brore:1, Anglesite Ore
bigreactors:brore:2, Benitoite Ore
bigreactors:blockmetals:0, Yellorium Block
bigreactors:blockmetals:1, Cyanite Block
bigreactors:blockmetals:2, Graphite Block
bigreactors:blockmetals:3, Blutonium Block
bigreactors:blockmetals:4, Ludicrite Block
bigreactors:blockmetals:5, Steel Block
bigreactors:turbinebearing:0, Turbine Rotor Bearing (Legacy)
bigreactors:reactorrednetport:0, Reactor RedNet Port (Legacy)
bigreactors:turbinehousing:0, Turbine Housing (Legacy)
bigreactors:reactoraccessport:0, Reactor Access Port (Legacy)
bigreactors:turbinecomputerport:0, Turbine Computer Port (Legacy)
bigreactors:turbinerotorshaft:0, Turbine Rotor Shaft (Legacy)
bigreactors:reactorcreativecoolantport:0, Reactor Creative Coolant Port (Legacy)
bigreactors:turbinefluidport:0, Turbine Fluid Port (Legacy)
bigreactors:reactorcoolantport:0, Reactor Coolant Port (Legacy)
bigreactors:turbinecontroller:0, Turbine Controller (Legacy)
bigreactors:reactorpowertaptesla:0, Reactor Tesla Power Tap (Legacy)
bigreactors:turbineglass:0, Turbine Glass (Legacy)
bigreactors:reactorcasing:0, Reactor Casing (Legacy)
bigreactors:reactorpowertaprf:0, Reactor Redstone Flux Power Tap (Legacy)
bigreactors:reactorcontroller:0, Reactor Controller (Legacy)
bigreactors:reactorredstoneport:0, Reactor Redstone Port (Legacy)
bigreactors:turbinepowertaprf:0, Turbine Redstone Flux Power Tap (Legacy)
bigreactors:turbinepowertaptesla:0, Turbine Tesla Power Tap (Legacy)
bigreactors:reactorcomputerport:0, Reactor Computer Port (Legacy)
bigreactors:reactorglass:0, Reactor Glass (Legacy)
bigreactors:reactorcontrolrod:0, Reactor Control Rod (Legacy)
bigreactors:reactorfuelrod:0, Reactor Fuel Rod (Legacy)
galacticraftcore:crude_oil_still, 石油
galacticraftcore:bucket_oil, 石油桶
galacticraftcore:fuel, 燃油
galacticraftcore:bucket_fuel, 燃油桶
galacticraftcore:landing_pad:0, 火箭发射平台
galacticraftcore:landing_pad:1, 星球车补给台
galacticraftcore:landing_pad_full, 火箭发射平台
galacticraftcore:unlit_torch, 阴燃火把
galacticraftcore:unlit_torch_lit, 火把
galacticraftcore:distributor, 氧气释放机
galacticraftcore:collector, 氧气收集器
galacticraftcore:oxygen_compressor:0, 氧气压缩机
galacticraftcore:oxygen_compressor:4, 氧气解压机
galacticraftcore:sealer, 氧气供给机
galacticraftcore:oxygen_detector, 氧气侦测仪
galacticraftcore:aluminum_wire:0, 铝线
galacticraftcore:aluminum_wire:1, 重质铝线
galacticraftcore:aluminum_wire:2, 分流铝线
galacticraftcore:aluminum_wire:3, 分流重质铝线
galacticraftcore:fluid_pipe, 流体管道
galacticraftcore:fluid_pipe_pull, 流体管道接口
galacticraftcore:refinery, 燃油精炼机
galacticraftcore:fuel_loader, 燃料装载机
galacticraftcore:cargo:0, 装货器
galacticraftcore:cargo:4, 卸货器
galacticraftcore:rocket_workbench, CNSA工程台
galacticraftcore:basic_block_core:3, 锡饰建材
galacticraftcore:basic_block_core:4, 锡饰墙砖
galacticraftcore:basic_block_core:5, 铜矿石
galacticraftcore:basic_block_core:6, 锡矿石
galacticraftcore:basic_block_core:7, 铝矿石
galacticraftcore:basic_block_core:8, 硅矿石
galacticraftcore:basic_block_core:9, 铜块
galacticraftcore:basic_block_core:10, 锡块
galacticraftcore:basic_block_core:11, 铝块
galacticraftcore:basic_block_core:12, 陨铁块
galacticraftcore:basic_block_core:13, 硅晶块
galacticraftcore:air_lock_frame:0, 气密框架
galacticraftcore:air_lock_frame:1, 气闸控制器
galacticraftcore:air_lock_seal, 气密闸
galacticraftcore:space_glass_clear:0, 澄澈真空玻璃
galacticraftcore:space_glass_clear:1, 澄澈真空玻璃
galacticraftcore:space_glass_vanilla:0, 真空玻璃
galacticraftcore:space_glass_vanilla:1, 真空玻璃
galacticraftcore:space_glass_strong:0, 硬化真空玻璃
galacticraftcore:space_glass_strong:1, 硬化真空玻璃
galacticraftcore:magnetic_table, 磁力合成台
galacticraftcore:enclosed:14, 气密铝线
galacticraftcore:enclosed:15, 气密重质铝线
galacticraftcore:enclosed:1, 气密流体管道
galacticraftcore:space_station_base, 空间站登入点
galacticraftcore:parachest, 伞降箱
galacticraftcore:solar:0, 基础太阳能板
galacticraftcore:solar:4, 高级太阳能板
galacticraftcore:dishbase, 通讯雷达
galacticraftcore:machine:0, 燃煤发电机
galacticraftcore:machine:12, 压缩机
galacticraftcore:machine2:0, 电动压缩机
galacticraftcore:machine2:4, 元件制造台
galacticraftcore:machine2:8, 储氧模块
galacticraftcore:machine2:12, 解构机
galacticraftcore:machine3:0, 染色器
galacticraftcore:machine_tiered:0, 储能模块
galacticraftcore:machine_tiered:4, 电炉
galacticraftcore:machine_tiered:8, 储能簇
galacticraftcore:machine_tiered:12, 电弧炉
galacticraftcore:panel_lighting:0, 照明面板(方形)
galacticraftcore:panel_lighting:1, 照明面板(聚光)
galacticraftcore:panel_lighting:2, 照明面板(线性)
galacticraftcore:panel_lighting:3, 照明面板(暗色)
galacticraftcore:panel_lighting:4, 照明面板(阴暗)
galacticraftcore:glowstone_torch, 萤石火把
galacticraftcore:fallen_meteor, 陨石
galacticraftcore:basic_block_moon:0, 铜矿石
galacticraftcore:basic_block_moon:1, 锡矿石
galacticraftcore:basic_block_moon:2, 奶酪矿石
galacticraftcore:basic_block_moon:3, 月球土层
galacticraftcore:basic_block_moon:4, 月岩
galacticraftcore:basic_block_moon:5, 月壤
galacticraftcore:basic_block_moon:6, 蓝月宝石矿
galacticraftcore:basic_block_moon:14, 月球地牢砖
galacticraftcore:cheese, 奶酪块
galacticraftcore:spin_thruster, 旋转推进器
galacticraftcore:view_screen, 显示屏
galacticraftcore:telemetry, 遥感装置
galacticraftcore:arclamp, 弧光灯
galacticraftcore:treasure_chest, 一阶珍宝箱
galacticraftcore:fluid_tank, 流体罐
galacticraftcore:boss_spawner, tile.boss_spawner.name
galacticraftcore:tin_stairs_1, 锡饰楼梯
galacticraftcore:tin_stairs_2, 锡饰楼梯
galacticraftcore:moon_stairs_stone, 月岩楼梯
galacticraftcore:moon_stairs_brick, 月球地牢砖楼梯
galacticraftcore:wall_gc:0, 锡饰墙
galacticraftcore:wall_gc:1, 锡饰墙
galacticraftcore:wall_gc:2, 月岩墙
galacticraftcore:wall_gc:3, 月球地牢砖墙
galacticraftcore:wall_gc:4, 火星圆石墙
galacticraftcore:wall_gc:5, 火星地牢砖墙
galacticraftcore:slab_gc_half:0, 锡饰台阶
galacticraftcore:slab_gc_half:1, 锡饰台阶
galacticraftcore:slab_gc_half:2, 月岩台阶
galacticraftcore:slab_gc_half:3, 月球地牢砖台阶
galacticraftcore:slab_gc_half:4, 火星圆石台阶
galacticraftcore:slab_gc_half:5, 火星地牢砖台阶
galacticraftcore:slab_gc_half:6, 暗色行星岩台阶
galacticraftcore:slab_gc_double:0, tile.slab_gc_double.tin_slab_1.name
galacticraftcore:slab_gc_double:1, tile.slab_gc_double.tin_slab_2.name
galacticraftcore:slab_gc_double:2, tile.slab_gc_double.moon_slab.name
galacticraftcore:slab_gc_double:3, tile.slab_gc_double.moon_bricks_slab.name
galacticraftcore:slab_gc_double:4, tile.slab_gc_double.mars_slab.name
galacticraftcore:slab_gc_double:5, tile.slab_gc_double.mars_bricks_slab.name
galacticraftcore:slab_gc_double:6, tile.slab_gc_double.asteroids_slab.name
galacticraftcore:concealed_redstone, 隐形红石线
galacticraftcore:concealed_repeater_pow, tile.concealed_repeater_pow.name
galacticraftcore:concealed_repeater, 隐形红石中继器
galacticraftcore:concealed_detector, 玩家侦测仪
galacticraftcore:platform, 液压平台
galacticraftcore:emergency_box:0, 太空应急栓
galacticraftcore:emergency_box:1, 太空应急栓（满）
galacticraftcore:grating, 格栅
galacticraftcore:rocket_t1:0, 一阶火箭
galacticraftcore:rocket_t1:1, 一阶火箭
galacticraftcore:rocket_t1:2, 一阶火箭
galacticraftcore:rocket_t1:3, 一阶火箭
galacticraftcore:rocket_t1:4, 一阶火箭
galacticraftcore:oxygen_mask, 氧气面罩
galacticraftcore:oxygen_gear, 供氧设备
galacticraftcore:oxygen_tank_light_full, 轻型氧气罐
galacticraftcore:oxygen_tank_med_full, 中型氧气罐
galacticraftcore:oxygen_tank_heavy_full, 重型氧气罐
galacticraftcore:infinite_oxygen, 无限氧气罐
galacticraftcore:sensor_lens, 探测镜片
galacticraftcore:sensor_glasses, 探测目镜
galacticraftcore:standard_wrench, 标准扳手
galacticraftcore:steel_pickaxe, 重装镐
galacticraftcore:steel_axe, 重装斧
galacticraftcore:steel_hoe, 重装锄
galacticraftcore:steel_shovel, 重装锹
galacticraftcore:steel_sword, 重装剑
galacticraftcore:steel_helmet, 重装头盔
galacticraftcore:steel_chestplate, 重装胸甲
galacticraftcore:steel_leggings, 重装护腿
galacticraftcore:steel_boots, 重装战靴
galacticraftcore:canister:0, 锡罐
galacticraftcore:canister:1, 铜罐
galacticraftcore:air_vent, 通气孔
galacticraftcore:air_fan, 换气扇
galacticraftcore:oxygen_concentrator, 氧气浓缩器
galacticraftcore:engine:0, 一阶火箭引擎
galacticraftcore:engine:1, 一阶助推器
galacticraftcore:heavy_plating, 重装防护板
galacticraftcore:nose_cone, 鼻锥
galacticraftcore:rocket_fins, 火箭尾翼
galacticraftcore:steel_pole, 钢杆
galacticraftcore:canvas, 帆布
galacticraftcore:oil_canister_partial:1001, 空罐
galacticraftcore:oil_canister_partial:1, 石油罐（满）
galacticraftcore:fuel_canister_partial:1, 燃油罐（满）
galacticraftcore:schematic:0, CNSA工程设计图
galacticraftcore:schematic:1, CNSA工程设计图
galacticraftcore:key:0, 一阶地牢钥匙
galacticraftcore:buggymat:0, 星球车车轮
galacticraftcore:buggymat:1, 星球车座椅
galacticraftcore:buggymat:2, 星球车储物箱
galacticraftcore:buggy, 星球车
galacticraftcore:basic_item:0, 单体太阳能模块
galacticraftcore:basic_item:1, 全载太阳能模块
galacticraftcore:basic_item:2, 原生硅
galacticraftcore:basic_item:3, 铜锭
galacticraftcore:basic_item:4, 锡锭
galacticraftcore:basic_item:5, 铝锭
galacticraftcore:basic_item:6, 致密铜板
galacticraftcore:basic_item:7, 致密锡板
galacticraftcore:basic_item:8, 致密铝板
galacticraftcore:basic_item:9, 致密钢板
galacticraftcore:basic_item:10, 致密青铜
galacticraftcore:basic_item:11, 致密铁板
galacticraftcore:basic_item:12, 蓝光太阳能晶圆
galacticraftcore:basic_item:13, 基础晶圆
galacticraftcore:basic_item:14, 高级晶圆
galacticraftcore:basic_item:19, 频率模块
galacticraftcore:basic_item:20, 环境温度控制器
galacticraftcore:food:0, 罐装食品
galacticraftcore:food:1, 罐装食品
galacticraftcore:food:2, 罐装食品
galacticraftcore:food:3, 罐装食品
galacticraftcore:food:9, 牛肉罐头
galacticraftcore:food:4, 奶酪切片
galacticraftcore:food:5, 汉堡胚
galacticraftcore:food:6, 生碎牛肉
galacticraftcore:food:7, 熟牛肉饼
galacticraftcore:food:8, 乳酪汉堡
galacticraftcore:battery, 电池
galacticraftcore:infinite_battery, 无限电池
galacticraftcore:meteor_chunk:0, 流星碎片（投射用）
galacticraftcore:meteor_chunk:1, 炙热流星碎片（投射用）
galacticraftcore:cheese_curd, 凝乳奶酪
galacticraftcore:meteoric_iron_raw, 原生陨铁
galacticraftcore:item_basic_moon:0, 陨铁锭
galacticraftcore:item_basic_moon:1, 致密陨铁
galacticraftcore:item_basic_moon:2, 蓝月宝石
galacticraftcore:flag, 旗帜
galacticraftcore:parachute:0, 降落伞
galacticraftcore:parachute:1, 黑色降落伞
galacticraftcore:parachute:2, 浅蓝降落伞
galacticraftcore:parachute:3, 黄绿降落伞
galacticraftcore:parachute:4, 棕色降落伞
galacticraftcore:parachute:5, 蓝色降落伞
galacticraftcore:parachute:6, 灰色降落伞
galacticraftcore:parachute:7, 绿色降落伞
galacticraftcore:parachute:8, 灰白降落伞
galacticraftcore:parachute:9, 品红降落伞
galacticraftcore:parachute:10, 橙色降落伞
galacticraftcore:parachute:11, 粉色降落伞
galacticraftcore:parachute:12, 紫色降落伞
galacticraftcore:parachute:13, 红色降落伞
galacticraftcore:parachute:14, 青色降落伞
galacticraftcore:parachute:15, 黄色降落伞
galacticraftcore:prelaunch_checklist, 发射检查表
galacticraftcore:dungeonfinder, 地牢定位仪
galacticraftcore:emergency_kit, 太空应急设备
galacticraftcore:ic2compat, item.ic2compat.name
galacticraftplanets:sludge, 菌泥
galacticraftplanets:bucket_sludge, 菌泥桶
galacticraftplanets:treasure_t2, 二阶珍宝箱
galacticraftplanets:mars:0, 铜矿石
galacticraftplanets:mars:1, 锡矿石
galacticraftplanets:mars:2, 戴斯矿石
galacticraftplanets:mars:3, 铁矿石
galacticraftplanets:mars:4, 火星圆石
galacticraftplanets:mars:5, 火星表层岩
galacticraftplanets:mars:6, 火星浅层岩
galacticraftplanets:mars:7, 火星地牢砖
galacticraftplanets:mars:8, 戴斯块
galacticraftplanets:mars:9, 火星石头
galacticraftplanets:cavern_vines, 岩穴藤蔓
galacticraftplanets:slimeling_egg:0, 红色黏滑蛋
galacticraftplanets:slimeling_egg:1, 蓝色黏滑蛋
galacticraftplanets:slimeling_egg:2, 黄色黏滑蛋
galacticraftplanets:creeper_egg, 爬行者蛋
galacticraftplanets:mars_machine:0, 环境改造机
galacticraftplanets:mars_machine:4, 冬眠舱
galacticraftplanets:mars_machine:8, 发射控制器
galacticraftplanets:mars_machine_t2:0, 气体液化机
galacticraftplanets:mars_machine_t2:4, 甲烷合成机
galacticraftplanets:mars_machine_t2:8, 水电解机
galacticraftplanets:boss_spawner_mars, tile.boss_spawner_mars.name
galacticraftplanets:mars_stairs_cobblestone, 火星圆石楼梯
galacticraftplanets:mars_stairs_brick, 火星地牢砖楼梯
galacticraftplanets:carbon_fragments, 碳片
galacticraftplanets:item_basic_mars:0, 原生戴斯
galacticraftplanets:item_basic_mars:1, 戴斯棒
galacticraftplanets:item_basic_mars:2, 戴斯锭
galacticraftplanets:item_basic_mars:3, 二阶重装防护板
galacticraftplanets:item_basic_mars:4, 黏滑兽背包
galacticraftplanets:item_basic_mars:5, 致密戴斯
galacticraftplanets:item_basic_mars:6, 流体控制仪
galacticraftplanets:desh_pick, 戴斯镐
galacticraftplanets:desh_pick_slime, 黏滑戴斯镐
galacticraftplanets:desh_axe, 戴斯斧
galacticraftplanets:desh_hoe, 戴斯锄
galacticraftplanets:desh_spade, 戴斯锹
galacticraftplanets:desh_sword, 戴斯剑
galacticraftplanets:desh_helmet, 戴斯头盔
galacticraftplanets:desh_chestplate, 戴斯胸甲
galacticraftplanets:desh_leggings, 戴斯护腿
galacticraftplanets:desh_boots, 戴斯战靴
galacticraftplanets:rocket_t2:0, 二阶火箭
galacticraftplanets:rocket_t2:1, 二阶火箭
galacticraftplanets:rocket_t2:2, 二阶火箭
galacticraftplanets:rocket_t2:3, 二阶火箭
galacticraftplanets:rocket_t2:4, 二阶火箭
galacticraftplanets:rocket_t2:11, 自动货运火箭
galacticraftplanets:rocket_t2:12, 自动货运火箭
galacticraftplanets:rocket_t2:13, 自动货运火箭
galacticraftplanets:rocket_t2:14, 自动货运火箭
galacticraftplanets:key:0, 二阶地牢钥匙
galacticraftplanets:schematic:0, CNSA工程设计图
galacticraftplanets:schematic:1, CNSA工程设计图
galacticraftplanets:schematic:2, CNSA工程设计图
galacticraftplanets:asteroids_block:0, 行星岩
galacticraftplanets:asteroids_block:1, 浅行星岩
galacticraftplanets:asteroids_block:2, 亮行星岩
galacticraftplanets:asteroids_block:3, 铝矿石
galacticraftplanets:asteroids_block:4, 钛铁矿石
galacticraftplanets:asteroids_block:5, 铁矿石
galacticraftplanets:asteroids_block:6, 暗行星岩
galacticraftplanets:asteroids_block:7, 钛块
galacticraftplanets:walkway:0, 通道
galacticraftplanets:walkway:1, 线缆通道
galacticraftplanets:walkway:2, 管道通道
galacticraftplanets:beam_reflector, 能量射束反射仪
galacticraftplanets:beam_receiver, 能量射束收发仪
galacticraftplanets:telepad_short, 短程传送台
galacticraftplanets:dense_ice, 坚冰
galacticraftplanets:miner_base, 太空采矿机基站
galacticraftplanets:grapple, 攀援钩爪
galacticraftplanets:rocket_t3:0, 三阶火箭
galacticraftplanets:rocket_t3:1, 三阶火箭
galacticraftplanets:rocket_t3:2, 三阶火箭
galacticraftplanets:rocket_t3:3, 三阶火箭
galacticraftplanets:rocket_t3:4, 三阶火箭
galacticraftplanets:astro_miner, 太空采矿机
galacticraftplanets:thermal_padding:0, 热防护帽
galacticraftplanets:thermal_padding:1, 热防护背心
galacticraftplanets:thermal_padding:2, 热防护裤
galacticraftplanets:thermal_padding:3, 热防护靴
galacticraftplanets:item_basic_asteroids:0, 钛锭
galacticraftplanets:item_basic_asteroids:1, 重装火箭引擎
galacticraftplanets:item_basic_asteroids:2, 重装火箭尾翼
galacticraftplanets:item_basic_asteroids:3, 铁矿片
galacticraftplanets:item_basic_asteroids:4, 钛矿片
galacticraftplanets:item_basic_asteroids:5, 三阶重装防护板
galacticraftplanets:item_basic_asteroids:6, 致密钛板
galacticraftplanets:item_basic_asteroids:7, 热防护布料
galacticraftplanets:item_basic_asteroids:8, 光束核心
galacticraftplanets:item_basic_asteroids:9, 钛粉
galacticraftplanets:methane_canister_partial:1, 甲烷罐(满)
galacticraftplanets:canister_partial_lox:1, 液氧罐(满)
galacticraftplanets:canister_partial_ln2:1, 液氮罐(满)
galacticraftplanets:atmospheric_valve, 气闸
galacticraftplanets:heavy_nose_cone:0, 重装鼻锥
galacticraftplanets:orion_drive, 离子推进器
galacticraftplanets:titanium_helmet, 钛头盔
galacticraftplanets:titanium_chestplate, 钛胸甲
galacticraftplanets:titanium_leggings, 钛护腿
galacticraftplanets:titanium_boots, 钛战靴
galacticraftplanets:titanium_axe, 钛斧
galacticraftplanets:titanium_pickaxe, 钛镐
galacticraftplanets:titanium_shovel, 钛锹
galacticraftplanets:titanium_hoe, 钛锄
galacticraftplanets:titanium_sword, 钛剑
galacticraftplanets:strange_seed:0, 奇异种子
galacticraftplanets:strange_seed:1, 奇异种子
galacticraftplanets:sulphuric_acid, 硫酸
galacticraftplanets:bucket_sulphuric_acid, 硫酸桶
galacticraftplanets:venus:0, 软质金星岩
galacticraftplanets:venus:1, 硬质金星岩
galacticraftplanets:venus:2, 金星火山岩
galacticraftplanets:venus:3, 浮石
galacticraftplanets:venus:4, 红金星地牢砖
galacticraftplanets:venus:5, 橙金星地牢砖
galacticraftplanets:venus:6, 铝矿石
galacticraftplanets:venus:7, 铜矿石
galacticraftplanets:venus:8, 方铅矿石
galacticraftplanets:venus:9, 石英矿石
galacticraftplanets:venus:10, 硅矿石
galacticraftplanets:venus:11, 锡矿石
galacticraftplanets:venus:12, 铅块
galacticraftplanets:spout, 硫蒸汽泉
galacticraftplanets:boss_spawner_venus, tile.boss_spawner_venus.name
galacticraftplanets:treasure_t3, 三阶珍宝箱
galacticraftplanets:web_torch:0, 悬垂蛛丝
galacticraftplanets:web_torch:1, 萤石蛛丝
galacticraftplanets:geothermal_generator, 地热发电机
galacticraftplanets:crashed_probe, 坠毁探测器
galacticraftplanets:venus_rock_scorched, 焦糊金星岩
galacticraftplanets:thermal_padding_t2:0, 等温防护帽
galacticraftplanets:thermal_padding_t2:1, 等温防护背心
galacticraftplanets:thermal_padding_t2:2, 等温防护裤
galacticraftplanets:thermal_padding_t2:3, 等温防护靴
galacticraftplanets:basic_item_venus:0, 防护力场控制器
galacticraftplanets:basic_item_venus:1, 铅锭
galacticraftplanets:basic_item_venus:2, 放射能核心
galacticraftplanets:basic_item_venus:3, 等温防护织物
galacticraftplanets:volcanic_pickaxe, 火山破坏镐
galacticraftplanets:key_t3:0, 三阶地牢钥匙
galacticraftplanets:atomic_battery, 原子能电池
galacticraftcore:unlit_torch_stone, 阴燃石火把
galacticraftcore:unlit_torch_stone_lit, 石火把
gregtech:machine:1, 小型燃煤锅炉
gregtech:machine:2, 高压燃煤锅炉
gregtech:machine:3, 太阳能锅炉
gregtech:machine:5, 小型熔岩锅炉
gregtech:machine:6, 高压熔岩锅炉
gregtech:machine:7, 蒸汽提取机
gregtech:machine:8, 高压蒸汽提取器
gregtech:machine:9, 蒸汽研磨机
gregtech:machine:10, 高压蒸汽研磨机
gregtech:machine:11, 蒸汽压缩机
gregtech:machine:12, 高压蒸汽压缩机
gregtech:machine:13, 蒸汽锻造锤
gregtech:machine:14, 高压蒸汽锻造锤
gregtech:machine:15, 蒸汽熔炉
gregtech:machine:16, 高压蒸汽熔炉
gregtech:machine:17, 蒸汽合金冶炉
gregtech:machine:18, 高压蒸汽合金炉
gregtech:machine:50, 基础电炉
gregtech:machine:51, 高级电炉
gregtech:machine:52, 高级电炉 II
gregtech:machine:53, 高级电炉 III
gregtech:machine:60, 基础研磨机
gregtech:machine:61, 高级研磨机
gregtech:machine:62, 高级研磨机 II
gregtech:machine:63, 高级研磨机 III
